Date,IV30,IV30 20-Day MA,OHLC 20-Day Vol,OHLC 52-Week Vol,Options Volume
8/30/2021,13.96,15.8995,11.0968,21.0839,1369140
8/27/2021,13.88,16.059,11.4278,21.0924,1319344
8/26/2021,16.56,16.2275,11.3781,21.1573,1252633
8/25/2021,14.78,16.2055,11.5491,21.1768,1070729
8/24/2021,14.98,16.2925,12.4221,21.2279,893546
8/23/2021,14.96,16.425,11.8395,21.2085,1599205
8/20/2021,16.63,16.457,11.8668,21.2629,1437214
8/19/2021,19.43,16.385,11.4285,21.2472,1614104
8/18/2021,19.79,16.2245,11.4038,21.2422,1318755
8/17/2021,16.93,16.065,11.3963,21.2348,1482246
8/16/2021,15.1,16.108,11.2503,21.209,1658487
8/13/2021,14.75,16.3655,11.8967,21.2191,897923
8/12/2021,15.65,16.55,12.0023,21.2933,1008645
8/11/2021,16.03,16.639,12.1016,21.3395,1548909
8/10/2021,16.23,16.698,12.2824,21.3718,1171497
8/9/2021,15.16,16.777,12.3508,21.3946,1104195
8/6/2021,15.53,16.8525,12.5713,21.4268,1330767
8/5/2021,15.73,16.943,13.8473,21.4251,908033
8/4/2021,16.09,17.1245,14.1592,21.4263,973744
8/3/2021,15.82,17.1745,14.1754,21.4416,1019230
8/2/2021,17.15,17.214,14.2874,21.5036,1039566
7/30/2021,17.25,17.1505,13.8092,21.5217,1410249
7/29/2021,16.12,17.106,13.7683,21.5308,848765
7/28/2021,16.52,17.1285,13.678,21.5447,1416117
7/27/2021,17.63,17.104,13.2369,21.5411,1756754
7/26/2021,15.6,17.002,13.2187,21.6371,966794
7/23/2021,15.19,16.999,13.0918,21.769,1665115
7/22/2021,16.22,17.037,13.0162,21.7702,1064022
7/21/2021,16.6,17.0195,13.0503,21.8172,1055608
7/20/2021,17.79,16.984,12.77,21.9715,1239521
7/19/2021,20.25,16.926,12.3349,21.9602,1813455
7/16/2021,18.44,16.836,12.7496,21.9769,1681684
7/15/2021,17.43,16.7175,13.1409,22.0152,1641775
7/14/2021,17.21,16.718,13.0061,22.1103,1446743
7/13/2021,17.81,16.7085,12.9633,22.3445,1612141
7/12/2021,16.67,16.6055,12.8885,22.36,948050
7/9/2021,17.34,16.5415,13.0147,22.3731,1244104
7/8/2021,19.36,16.484,11.6941,22.3217,1500153
7/7/2021,17.09,16.426,11.7136,22.3194,1546891
7/6/2021,16.61,16.4455,11.6785,22.3788,1470290
7/2/2021,15.88,16.466,12.1474,22.394,1388885
7/1/2021,16.36,16.533,12.5321,22.4125,958573
6/30/2021,16.57,16.6675,12.6024,22.4905,1158387
6/29/2021,16.03,16.722,12.8736,22.5112,1194541
6/28/2021,15.59,16.825,12.637,22.623,1266402
6/25/2021,15.54,16.946,12.6159,22.6346,1167164
6/24/2021,15.95,17.087,12.438,22.6989,1563331
6/23/2021,15.87,17.2315,12.6011,22.7133,1138635
6/22/2021,15.89,17.4195,12.867,22.7304,1082526
6/21/2021,16.63,17.58,13.4095,22.7721,1135962
6/18/2021,18.45,17.8375,14.2298,22.7703,1524954
6/17/2021,16.07,17.9985,14.7627,22.7374,2060263
6/16/2021,17.44,18.3755,14.6209,22.8339,1825455
6/15/2021,17.02,18.661,14.8135,22.9948,1008204
6/14/2021,15.75,18.9225,15.5305,23.2026,1096359
6/11/2021,15.39,19.223,16.2252,23.4462,915943
6/10/2021,16.19,19.732,17.2325,23.4475,1518358
6/9/2021,18.2,20.3525,18.689,23.4621,876751
6/8/2021,17.48,20.638,19.9125,23.4608,940709
6/7/2021,17.02,20.888,20.1147,23.5026,681996
6/4/2021,17.22,20.989,19.8839,23.4857,1395021
6/3/2021,19.05,21.1725,19.9552,23.4734,1513745
6/2/2021,17.66,21.335,20.6087,23.4781,959563
6/1/2021,18.09,21.557,20.6506,23.478,1144729
5/28/2021,18.01,21.6395,20.7728,23.508,995701
5/27/2021,18.36,21.731,21.4175,23.5588,861413
5/26/2021,18.84,21.769,21.4301,23.6504,780302
5/25/2021,19.63,21.7915,21.3603,23.712,861336
5/24/2021,19.1,21.763,21.0535,23.6939,1197366
5/21/2021,21.78,21.7565,20.9086,23.6871,1525520
5/20/2021,21.67,21.6285,20.6063,23.685,1476572
5/19/2021,23.61,21.616,20.0714,23.6312,1660156
5/18/2021,23.15,21.4185,19.9403,23.6561,1015613
5/17/2021,22.25,21.319,19.8937,23.7199,1133853
5/14/2021,21.76,21.21,19.1823,23.7292,1447508
5/13/2021,25.57,21.0285,18.9546,23.7732,1690446
5/12/2021,28.6,20.7015,18.3444,23.8131,2218112
5/11/2021,23.91,20.3075,16.9934,23.7585,1955554
5/10/2021,22.48,20.095,15.3094,23.6714,1578414
5/7/2021,19.04,19.969,15.4186,23.6911,1468951
5/6/2021,20.89,20.0235,15.406,23.6969,1333402
5/5/2021,22.3,20,15.0323,23.7079,1385136
5/4/2021,22.1,19.885,14.1902,23.7294,2189204
5/3/2021,19.74,19.805,14.6863,23.8318,865667
4/30/2021,19.84,19.8275,15.1113,23.8348,1404305
4/29/2021,19.12,19.864,14.6803,23.9338,1384690
4/28/2021,19.29,20.006,14.9048,24.1094,814570
4/27/2021,19.06,20.2365,15.1905,24.1289,808659
4/26/2021,18.97,20.485,16.0883,24.158,741550
4/23/2021,19.22,20.679,16.3211,24.1828,1085254
4/22/2021,21.42,20.9775,17.5511,24.2736,1098450
4/21/2021,19.66,21.208,17.2647,24.4126,749956
4/20/2021,21.16,21.4505,17.6839,24.4184,964607
4/19/2021,20.07,21.5675,17.6581,24.4682,963961
4/16/2021,18.13,21.89,19.241,24.5038,1103345
4/15/2021,19.03,22.409,19.8565,24.557,1076968
4/14/2021,20.72,22.701,19.7081,24.7277,1237154
4/13/2021,19.66,22.9475,19.8107,24.7653,851002
4/12/2021,19.96,23.2225,20.4857,24.8,768035
4/9/2021,20.13,23.6,21.1109,24.8204,1154903
4/8/2021,20.42,23.923,21.6805,24.9975,935927
4/7/2021,20,24.3325,23.9234,25.2537,702782
4/6/2021,20.5,24.7625,25.5888,25.2956,757686
4/5/2021,20.19,25.305,26.0385,25.3739,1149545
4/1/2021,20.57,25.7175,26.5777,25.5922,
3/31/2021,21.96,26.292,27.8607,25.619,1483581
3/30/2021,23.9,26.6795,28.4377,25.7589,885224
3/29/2021,24.03,26.7915,29.2296,25.9166,904409
3/26/2021,22.85,26.7825,29.312,26.1356,1708131
3/25/2021,25.19,27.117,30.5418,26.3095,1735281
3/24/2021,26.03,27.416,30.2815,26.5102,1335155
3/23/2021,24.51,27.348,31.988,26.7634,929199
3/22/2021,23.5,27.4075,32.3207,27.0411,1125944
3/19/2021,26.52,27.5225,32.3536,27.3527,1821849
3/18/2021,28.51,27.339,31.7843,27.6007,1878607
3/17/2021,24.87,27.053,31.4584,27.9228,1793758
3/16/2021,25.65,26.95,31.2923,28.3201,1674165
3/15/2021,25.16,26.8185,31.2415,28.7743,862563
3/12/2021,27.51,26.603,30.8152,29.251,1703345
3/11/2021,26.59,26.3135,30.4419,29.3923,1531135
3/10/2021,28.61,26.107,29.9377,29.6821,1409412
3/9/2021,28.6,25.7405,28.1906,30.0426,1743497
3/8/2021,31.35,25.351,26.6669,30.1823,1315226
3/5/2021,28.44,24.8495,25.9046,30.259,2577877
3/4/2021,32.06,24.5405,25.1716,30.3476,3047162
3/3/2021,29.71,24.1365,23.7857,30.4345,2074774
3/2/2021,26.14,23.8845,23.805,30.6613,932609
3/1/2021,23.85,23.9745,23.2408,30.8475,1141622
2/26/2021,29.54,24.4095,23.0108,31.029,1845333
2/25/2021,31.17,24.423,22.1553,30.9405,2022972
2/24/2021,24.67,24.477,21.298,31.1213,1339086
2/23/2021,25.7,24.516,19.3552,31.2685,2368186
2/22/2021,25.8,24.441,18.248,31.2455,1404317
2/19/2021,22.85,24.334,18.1191,31.2528,1093680
2/18/2021,22.79,24.358,18.393,31.2319,947997
2/17/2021,22.81,24.3715,18.2883,31.2188,721169
2/16/2021,23.02,24.437,18.3221,31.2158,862792
2/12/2021,20.85,24.6255,18.24,31.2182,1036402
2/11/2021,21.72,24.898,18.2331,31.2196,754306
2/10/2021,22.46,25.0665,18.0888,31.2099,909414
2/9/2021,21.28,25.229,18.42,31.2372,761309
2/8/2021,20.81,25.482,18.6202,31.2376,850322
2/5/2021,21.32,25.651,19.5614,31.239,957200
2/4/2021,22.26,25.7865,20.2858,31.2602,770815
2/3/2021,23.98,26.0255,20.3106,31.2864,841155
2/2/2021,24.67,26.0825,21.0837,31.2828,1013814
2/1/2021,27.94,26.1835,20.1105,31.2831,891980
1/29/2021,32.55,25.9855,19.4186,31.2611,1818980
1/28/2021,29.81,25.5245,18.89,31.2394,1034893
1/27/2021,32.25,25.206,17.658,31.1831,1319142
1/26/2021,25.45,24.699,17.613,31.2763,715358
1/25/2021,24.2,24.5935,16.6175,31.2543,1010454
1/22/2021,23.66,24.603,16.7651,31.2543,832168
1/21/2021,23.33,24.661,17.5479,31.2544,1329741
1/20/2021,23.06,24.745,16.8552,31.2177,1215868
1/19/2021,24.12,24.801,16.5637,31.2078,666169
1/15/2021,26.79,24.79,16.4532,31.2068,1176671
1/14/2021,26.3,24.6785,16.5052,31.2047,829663
1/13/2021,25.09,24.6005,16.5666,31.2039,759602
1/12/2021,25.71,24.63,16.5811,31.2003,790757
1/11/2021,26.34,24.6725,16.6726,31.1896,1090736
1/8/2021,24.19,24.6545,17.7154,31.1877,1641230
1/7/2021,24.03,24.714,16.7586,31.1473,1050318
1/6/2021,27.04,24.6285,15.706,31.1061,1321800
1/5/2021,25.12,24.4095,15.3395,31.1257,710304
1/4/2021,26.69,24.276,13.8049,31.0895,1105323
12/31/2020,23.98,24.0835,14.1222,31.1027,837740
12/30/2020,23.33,23.9965,14.4632,31.103,853538
12/29/2020,23.44,23.9375,15.1216,31.1029,869256
12/28/2020,22.11,23.8545,15.0127,31.0971,705228
12/24/2020,23.34,23.8225,15.0726,31.0998,546297
12/23/2020,24.39,23.714,15.4664,31.098,797425
12/22/2020,24.82,23.578,15.7727,31.0949,710358
12/21/2020,25.01,23.4495,14.8912,31.0612,913298
12/18/2020,24.18,23.3585,14.9202,31.0555,1186760
12/17/2020,23.9,23.302,14.8967,31.0536,1028621
12/16/2020,24.56,23.2925,14.8604,31.0527,987961
12/15/2020,24.74,23.2365,14.7958,31.0512,876111
12/14/2020,25.68,23.172,14.8435,31.049,756868
12/11/2020,26.56,23.1675,14.8054,31.045,1023374
12/10/2020,25.98,23.2115,15.2787,31.0287,1073912
12/9/2020,25.38,23.229,14.6412,30.972,1336491
12/8/2020,22.32,23.3745,18.4468,30.9696,533511
12/7/2020,22.66,23.611,19.079,30.9736,633010
12/4/2020,22.45,23.809,20.6666,30.9736,957469
12/3/2020,22.84,24.1125,23.8798,30.9728,826396
12/2/2020,22.24,24.4505,24.1272,30.9987,712377
12/1/2020,22.15,25.0325,24.6616,30.9991,1053218
11/30/2020,21.78,25.764,25.1125,30.9744,757802
11/27/2020,21.47,26.595,25.5456,30.9716,599676
11/25/2020,21.17,27.374,27.4207,30.9709,623555
11/24/2020,21.67,28.3115,27.2344,30.9637,765715
11/23/2020,22.25,28.8955,27.5646,30.9509,792039
11/20/2020,23.19,29.4985,27.6612,30.9497,936865
11/19/2020,23.05,29.885,27.8728,30.9452,747217
11/18/2020,23.71,30.315,28.0186,30.9452,789868
11/17/2020,23.44,30.748,28.2228,30.9459,588745
11/16/2020,23.45,31.19,29.3651,30.9444,658420
11/13/2020,25.59,31.6765,29.4888,30.9413,883831
11/12/2020,27.44,32.024,30.0456,30.9333,951938
11/11/2020,26.33,32.2745,29.7611,30.8971,787434
11/10/2020,28.29,32.5555,29.4719,30.8685,1419780
11/9/2020,27.05,32.7395,28.2417,30.6764,1353869
11/6/2020,26.62,32.936,28.0385,30.6509,1214275
11/5/2020,28.52,33.1095,27.0447,30.5646,1471306
11/4/2020,29.6,33.2915,24.6015,30.3427,1381219
11/3/2020,33.88,33.46,24.7186,30.323,785716
11/2/2020,36.78,33.4565,24.5958,30.2773,837293
10/30/2020,38.4,33.2195,25.0122,30.2195,1695924
10/29/2020,37.05,32.9355,24.9357,30.1872,1219327
10/28/2020,39.92,32.612,23.1045,30.0403,1415439
10/27/2020,33.35,32.1,23.0396,30.0416,724007
10/26/2020,34.31,31.9465,23.1302,30.0256,1069757
10/23/2020,30.92,31.7085,24.1391,30.0232,780129
10/22/2020,31.65,31.689,24.602,29.9986,811309
10/21/2020,32.37,31.764,26.5206,30.0084,638782
10/20/2020,32.28,31.8155,26.7122,29.9989,762921
10/19/2020,33.18,31.7245,26.4909,29.904,917103
10/16/2020,32.54,31.6675,27.2789,29.8953,1182982
10/15/2020,32.45,31.6595,28.2809,29.8383,1052524
10/14/2020,31.95,31.6945,28.8498,29.8335,849097
10/13/2020,31.97,31.7165,29.0931,29.8247,1122070
10/12/2020,30.98,31.6585,28.5681,29.7617,1633007
10/9/2020,30.09,31.6225,29.1317,29.7509,1131516
10/8/2020,32.16,31.761,30.9212,29.7509,809636
10/7/2020,32.97,31.9575,31.6681,29.7416,732973
10/6/2020,33.81,32.079,34.5851,29.7103,1019025
10/5/2020,32.04,32.292,37.0572,29.685,647766
10/2/2020,32.72,32.6115,38.5407,29.6049,1844358
10/1/2020,30.58,32.905,38.4392,29.597,983422
9/30/2020,29.68,33.0225,38.4854,29.6068,1287173
9/29/2020,30.28,33.037,38.59,29.6096,646908
9/28/2020,29.55,32.983,38.1301,29.5828,816946
9/25/2020,30.53,32.9305,37.5376,29.5061,1242660
9/24/2020,33.15,32.856,37.3986,29.466,1443436
9/23/2020,33.4,32.5515,36.093,29.3538,1266425
9/22/2020,30.46,32.085,36.162,29.3272,1247940
9/21/2020,32.04,31.8055,35.3935,29.2541,1367241
9/18/2020,32.38,31.425,35.0704,29.1754,1962141
9/17/2020,33.15,31.0045,33.6857,29.0385,1898885
9/16/2020,32.39,30.5925,33.0582,28.9726,1084663
9/15/2020,30.81,30.135,32.7957,28.9466,923154
9/14/2020,30.26,29.7905,32.3916,28.9082,941083
9/11/2020,32.86,29.5405,31.7805,28.8474,1904555
9/10/2020,36.09,29.191,30.5421,28.6649,1755691
9/9/2020,35.4,28.65,29.8944,28.5693,1381320
9/8/2020,38.07,28.231,26.3549,28.1948,1749150
9/4/2020,38.43,27.5575,22.3586,27.8313,3461335
9/3/2020,38.59,26.898,18.4463,27.5455,3053995
9/2/2020,32.93,26.1675,18.0002,27.5413,1825462
9/1/2020,29.97,25.727,17.581,27.5276,1338345
8/31/2020,29.2,25.467,17.6517,27.5303,1039692
8/28/2020,28.5,25.265,18.5477,27.5535,1034296
8/27/2020,29.04,25.0735,18.8623,27.5456,1737510
8/26/2020,27.06,25.0185,18.1364,27.5117,1723617
8/25/2020,24.07,25.01,18.1157,27.5164,1062222
8/24/2020,24.87,25.233,17.8699,27.6151,1109322
8/21/2020,24.43,25.3605,19.0842,27.6219,1298118
8/20/2020,23.97,25.604,20.007,27.5842,1051411
8/19/2020,24.91,25.835,19.9959,27.5829,956141
8/18/2020,23.24,25.9155,20.6393,27.6128,774224
8/17/2020,23.92,26.1195,22.3879,27.6243,572193
8/14/2020,25.26,26.235,22.4854,27.63,832072
8/13/2020,25.87,26.3305,22.8339,27.7084,1073546
8/12/2020,25.27,26.556,22.5382,27.7315,890635
8/11/2020,27.02,26.873,23.1118,27.7013,946277
8/10/2020,24.6,27.1575,25.5625,27.6838,826974
8/7/2020,25.24,27.582,25.5148,27.7159,1473333
8/6/2020,23.98,27.737,25.4117,27.746,1223983
8/5/2020,24.12,27.986,25.5981,27.7631,684285
8/4/2020,24.77,28.119,25.7127,27.8986,634787
8/3/2020,25.16,28.2545,26.1604,27.9016,945888
7/31/2020,24.67,28.264,25.7867,27.9219,1515268
7/30/2020,27.94,28.282,25.5907,27.9272,1302134
7/29/2020,26.89,28.1685,26.2683,27.9279,670767
7/28/2020,28.53,28.1655,26.325,27.9176,736111
7/27/2020,27.42,28.186,27.1655,27.8997,954890
7/24/2020,29.3,28.395,26.4264,27.8311,1865062
7/23/2020,28.59,28.3615,25.8417,27.7371,1545065
7/22/2020,26.52,28.445,25.99,27.7361,711450
7/21/2020,27.32,28.464,25.7347,27.6942,964194
7/20/2020,26.23,28.4525,24.6475,27.6043,1052107
7/17/2020,27.17,28.4945,24.5138,27.6031,1021267
7/16/2020,30.38,28.4935,24.1774,27.5729,1041582
7/15/2020,31.61,28.4025,24.9307,27.5376,1035558
7/14/2020,32.71,28.242,25.5329,27.4537,1323187
7/13/2020,33.09,28.06,24.9658,27.2107,1799700
7/10/2020,28.34,27.95,28.092,27.1978,1140872
7/9/2020,28.96,28.2175,28.0291,27.1853,1361472
7/8/2020,26.78,28.0255,28.0908,27.1928,817251
7/7/2020,27.48,27.901,28.1087,27.1891,1049259
7/6/2020,25.35,27.64,27.9767,27.1477,1001162
7/2/2020,25.03,27.449,27.8412,27.1299,1039717
7/1/2020,25.67,27.368,27.6289,27.1138,825080
6/30/2020,26.83,27.199,26.95,27.1284,733841
6/29/2020,28.94,26.999,26.8226,27.1103,718774
6/26/2020,31.6,26.7545,26.0203,27.0071,1097340
6/25/2020,28.63,26.375,26.4306,27.0059,778185
6/24/2020,30.26,26.223,26.6847,26.9926,1125619
6/23/2020,26.9,25.948,27.2142,26.9791,943231
6/22/2020,27.09,25.8595,26.9389,26.9565,627331
6/19/2020,27.07,25.8265,26.6866,26.9564,1122120
6/18/2020,27.15,25.826,27.1236,26.9564,692488
6/17/2020,28.56,25.7495,27.2019,26.9735,645459
6/16/2020,28.4,25.6825,26.5093,26.8708,875092
6/15/2020,29.07,25.555,25.736,26.7296,805662
6/12/2020,30.89,25.572,24.1784,26.5321,1395929
6/11/2020,33.69,25.542,21.2571,26.1973,1617610
6/10/2020,25.12,25.465,22.4722,26.2143,1332277
6/9/2020,24.29,25.6515,22.7845,26.2152,1429198
6/8/2020,22.26,25.7065,22.8146,26.2428,707062
6/5/2020,21.53,25.8945,22.6852,26.2055,1201243
6/4/2020,23.41,26.2675,22.7846,26.214,859725
6/3/2020,22.29,26.617,23.1806,26.2943,701429
6/2/2020,22.83,27.002,23.8954,26.3558,558710
6/1/2020,24.05,27.455,25.0478,26.3743,630099
5/29/2020,24.01,27.952,24.8138,26.3449,984465
5/28/2020,25.59,28.259,25.7362,26.3079,928613
5/27/2020,24.76,28.432,26.5638,26.2274,1105716
5/26/2020,25.13,28.828,26.1034,26.171,717212
5/22/2020,26.43,29.0765,26.4476,26.2021,682465
5/21/2020,27.06,29.3775,26.6818,26.1872,775913
5/20/2020,25.62,29.8755,27.3811,26.164,608074
5/19/2020,27.22,30.476,28.8152,26.1939,624176
5/18/2020,25.85,31.1725,28.5467,26.1689,789915
5/15/2020,29.41,31.771,28.4146,26.1097,967959
5/14/2020,30.29,32.022,28.2574,26.1332,1074807
5/13/2020,32.15,32.3055,28.2248,26.0701,1298337
5/12/2020,28.85,32.53,29.0377,26.1348,848854
5/11/2020,25.39,32.784,29.0998,26.1722,650285
5/8/2020,26.02,33.316,29.3625,26.2088,975010
5/7/2020,28.99,33.9275,29.4326,26.181,752530
5/6/2020,30.4,34.4183,30.9892,26.2177,624360
5/5/2020,29.99,34.9385,34.2577,26.3251,861214
5/4/2020,31.89,35.3414,34.1277,26.2826,818731
5/1/2020,33.99,35.8994,34.1603,26.1805,990087
4/30/2020,30.15,36.4848,35.9997,26.1807,626636
4/29/2020,29.05,37.5272,35.3212,26.0645,853863
4/28/2020,32.68,38.3679,35.2009,25.8904,785069
4/27/2020,30.1,39.2057,36.402,25.8782,712248
4/24/2020,32.45,40.6252,39.1379,25.858,633956
4/23/2020,37.02,41.6497,40.307,25.818,650055
4/22/2020,37.63,42.7182,42.2765,25.7242,450730
4/21/2020,41.15,43.474,42.9368,25.5627,953996
4/20/2020,37.82,44.153,45.3696,25.5506,478823
4/17/2020,34.43,45.2701,47.3312,25.4965,960517
4/16/2020,35.96,46.8659,49.3914,25.4575,883095
4/15/2020,36.64,48.6628,51.1625,25.3875,574272
4/14/2020,33.93,50.2219,52.0968,25.1771,1040689
4/13/2020,36.03,52.4931,53.8872,25.1267,590059
4/9/2020,38.25,53.1441,55.6676,25.0857,964757
4/8/2020,38.806,54.5159,56.5368,25.045,596198
4/7/2020,40.805,55.0246,57.1909,24.8381,921497
4/6/2020,38.048,55.1474,56.3336,24.3288,750416
4/3/2020,43.05,55.7789,57.5185,24.2808,815260
4/2/2020,45.697,55.6263,57.6444,24.1568,724466
4/1/2020,50.999,55.216,57.0313,23.8671,716104
3/31/2020,45.863,54.0877,57.9243,23.8323,637212
3/30/2020,49.435,53.5614,58.5116,23.6539,509168
3/27/2020,58.491,52.5648,58.8753,23.4394,579801
3/26/2020,52.941,51.7064,57.8389,22.9823,731022
3/25/2020,58.388,50.8744,56.8415,22.7434,729845
3/24/2020,52.748,49.3101,55.3817,22.1681,878289
3/23/2020,54.728,48.057,55.2119,21.8943,623505
3/20/2020,60.162,46.5671,51.944,21.2655,837202
3/19/2020,66.347,44.5449,49.7375,20.8262,734613
3/18/2020,71.897,42.0868,45.7586,20.0884,873416
3/17/2020,67.822,39.2853,42.6044,19.524,861609
3/16/2020,79.356,36.6957,40.2494,19.1313,868946
3/13/2020,49.049,33.5074,38.0597,18.7487,1150387
3/12/2020,65.685,31.8638,35.8855,18.4038,1707130
3/11/2020,48.98,29.3598,34.0709,18.1068,886970
3/10/2020,43.262,27.7809,32.3141,17.8531,921053
3/9/2020,50.677,26.4585,30.1859,17.5698,849199
3/6/2020,39.998,24.8018,28.1611,17.2803,1169763
3/5/2020,37.492,23.621,26.8479,17.0413,930637
3/4/2020,28.434,22.5849,25.6676,16.7968,1120002
3/3/2020,35.336,21.9879,24.0715,16.6002,1111158
3/2/2020,29.502,21.1321,23.0531,16.3418,1171115
2/28/2020,41.324,20.6417,21.7145,16.1337,1775478
2/27/2020,36.301,19.4145,20.2975,15.9631,1959634
2/26/2020,27.101,18.4742,19.7352,15.8713,1309771
2/25/2020,27.688,17.986,19.6121,15.7103,1991865
2/24/2020,24.928,17.5494,18.6244,15.5418,1606255
2/21/2020,19.72,17.1334,17.9306,15.4741,1717255
2/20/2020,17.184,16.8718,17.6157,15.4433,1096449
2/19/2020,15.866,16.7454,17.5014,15.4379,687914
2/18/2020,16.031,16.6794,17.4243,15.4471,676689
2/14/2020,15.59,16.5775,17.5527,15.4587,834681
2/13/2020,16.178,16.5087,17.3183,15.4398,737116
2/12/2020,15.603,16.4571,17.1872,15.4606,672378
2/11/2020,17.403,16.4432,17.1833,15.4507,925835
2/10/2020,16.814,16.3034,16.4972,15.4016,582041
2/7/2020,17.544,16.2069,16.6538,15.4363,870988
2/6/2020,16.38,16.0478,16.7164,15.4305,729592
2/5/2020,16.772,15.988,15.9613,15.3721,835416
2/4/2020,16.492,15.9137,15.8148,15.3185,941849
2/3/2020,18.221,15.8487,16.1111,15.2935,574756
1/31/2020,19.694,15.7178,15.2673,15.2093,1489648
1/30/2020,16.78,15.4309,14.9752,15.2925,884696
1/29/2020,17.495,15.3331,14.911,15.3032,733442
1/28/2020,17.338,15.2406,14.5341,15.3325,813575
1/27/2020,18.956,15.0857,12.8136,15.1875,936710
1/24/2020,16.608,14.7646,11.9905,15.1361,1152758
1/23/2020,14.487,14.5729,11.9578,15.2022,735297
1/22/2020,14.656,14.4782,11.8471,15.2744,623230
1/21/2020,14.547,14.3524,11.9338,15.2969,768041
1/17/2020,13.992,14.2184,11.8613,15.3248,879390
1/16/2020,14.214,14.1312,11.6431,15.3257,590047
1/15/2020,15.147,14.0203,11.7701,15.3962,628246
1/14/2020,15.324,13.8512,11.8218,15.4207,642393
1/13/2020,14.607,13.7254,11.8331,15.4149,779145
1/10/2020,14.885,13.704,11.7167,15.4535,1034741
1/9/2020,14.361,13.7115,11.3807,15.4436,849410
1/8/2020,15.184,13.7796,11.1148,15.4718,914430
1/7/2020,15.286,13.7921,11.3963,15.4973,432439
1/6/2020,15.192,13.7428,10.1682,15.589,629131
1/3/2020,15.604,13.7838,9.0988,15.6972,874761
1/2/2020,13.954,13.8122,9.8584,15.8401,696475
12/31/2019,14.825,13.9499,10.3331,15.8868,505921
12/30/2019,15.644,13.9655,10.1246,15.9839,643134
12/27/2019,14.242,13.8496,10.1214,16.169,675036
12/26/2019,12.532,13.7665,9.8499,16.3588,481414
12/24/2019,12.775,13.7686,10.2627,16.4626,173336
12/23/2019,12.593,13.7717,10.4086,16.6784,495897
12/20/2019,12.14,13.8419,10.3481,16.7835,692901
12/19/2019,11.867,13.9562,10.4895,16.9545,452689
12/18/2019,12.247,14.0557,10.6127,16.9961,524924
12/17/2019,11.996,14.0996,10.7597,17.1196,382112
12/16/2019,11.767,14.1528,10.6588,17.2114,658299
12/13/2019,12.808,14.218,10.698,17.249,667907
12/12/2019,14.178,14.282,10.3958,17.3326,648995
12/11/2019,15.036,14.2903,10.3657,17.461,356479
12/10/2019,15.723,14.2311,10.4924,17.5134,332038
12/9/2019,15.432,14.1395,10.5998,17.7361,379864
12/6/2019,14.3,14.0469,10.5065,17.9367,539115
12/5/2019,16.014,14.0286,10.4977,18.1838,331019
12/4/2019,16.17,13.9153,10.4188,18.3582,397852
12/3/2019,16.709,13.8169,9.1836,18.2931,708366
12/2/2019,15.137,13.6685,8.6856,18.2867,535354
11/29/2019,13.325,13.5848,8.9277,18.4853,320195
11/27/2019,12.581,13.6519,8.8682,18.5069,666883
11/26/2019,12.574,13.7413,9.1592,18.586,391759
11/25/2019,12.837,13.8566,9.0172,18.5824,544981
11/22/2019,13.996,13.9002,10.0239,18.6323,620262
11/21/2019,14.426,13.8922,10.3546,18.8569,643267
11/20/2019,13.859,13.9183,10.0937,19.0754,534638
11/19/2019,13.124,14.0205,10.8385,19.1137,453851
11/18/2019,13.06,14.1617,10.911,19.209,442460
11/15/2019,13.071,14.2601,11.107,19.3156,527191
11/14/2019,14.088,14.4124,11.2828,19.3771,499283
11/13/2019,14.345,14.4765,11.2819,19.5489,414061
11/12/2019,13.85,14.556,11.7362,19.587,400655
11/11/2019,13.892,14.6278,11.6056,19.5867,268795
11/8/2019,13.579,14.7668,12.2841,19.7238,548979
11/7/2019,13.934,14.9956,12.2905,19.7271,686079
11/6/2019,13.749,15.2893,12.6311,19.751,459429
11/5/2019,14.203,15.632,13.1413,19.7942,348529
11/4/2019,13.74,16.0238,13.0518,19.8205,636834
11/1/2019,13.462,16.3104,13.4698,19.9058,672152
10/31/2019,14.668,16.5737,13.867,20.0175,599409
10/30/2019,14.369,16.8951,14.4837,20.2551,456798
10/29/2019,14.879,17.2913,15.019,20.4936,437278
10/28/2019,13.709,17.546,14.9983,20.6378,560124
10/25/2019,13.837,17.7736,14.9061,20.8588,737040
10/24/2019,14.947,18.0693,14.8285,21.0405,477976
10/23/2019,15.905,18.2153,15.4114,21.0567,362482
10/22/2019,15.948,18.2867,16.1461,21.0801,544240
10/21/2019,15.027,18.4317,16.0582,21.1616,372872
10/18/2019,16.116,18.5203,16.1916,21.1837,892306
10/17/2019,15.371,18.5611,16.0779,21.289,457949
10/16/2019,15.934,18.5598,16.5039,21.2994,707691
10/15/2019,15.288,18.5614,16.2149,21.4758,572506
10/14/2019,16.67,18.6037,16.3626,21.523,396077
10/11/2019,18.156,18.5949,15.7736,21.7664,993310
10/10/2019,19.808,18.4613,15.8158,21.7685,556335
10/9/2019,20.603,18.2271,15.7058,21.7859,400126
10/8/2019,22.038,17.9842,15.4903,21.8031,768737
10/7/2019,19.473,17.7213,15.5692,21.8509,457405
10/4/2019,18.729,17.5581,15.1007,21.8312,660454
10/3/2019,21.094,17.4251,15.2691,21.8098,946688
10/2/2019,22.294,17.2199,15.0993,21.7882,1110873
10/1/2019,19.973,17.0518,14.6635,21.7548,671037
